# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 19 03:41:26 2023
#
# User ID:         asafka7a
#
# User preference: third*
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr not null
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr not null
# CONSTRAINT:  and pl_densstr not null
# CONSTRAINT:  and st_radstr not null
# CONSTRAINT:  and st_massstr not null
# CONSTRAINT:  and st_agestr not null
# CONSTRAINT:  and sy_diststr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
Kepler-1113 b,0,42.30049540,0.00020920,-0.00020920,0,0.241500,,,0,0.251,0.101,-0.032,0,0.02610,,,0,M-R relationship,2.060000,,,0,0.000000,,,0,,1.17,0.47,-0.14,0,1.12,0.13,-0.07,0,3.550,1.520,-1.820,0,1073.8800000,26.9600000,-26.9600000
Kepler-1114 b,0,14.97435694,0.00005221,-0.00005221,0,0.110200,,,0,0.120,0.007,-0.006,0,0.00752,,,0,M-R relationship,5.340000,,,0,0.000000,,,0,,0.83,0.04,-0.03,0,0.87,0.04,-0.04,0,4.270,3.770,-2.450,0,418.4170000,2.8555000,-2.8555000
Kepler-1115 b,0,23.55407250,0.00013560,-0.00013560,0,0.213400,,,0,0.152,0.026,-0.018,0,0.01110,,,0,M-R relationship,3.950000,,,0,0.000000,,,0,,1.73,0.29,-0.20,0,1.60,0.10,-0.10,0,1.120,0.130,-0.082,0,983.2450000,26.1450000,-24.8520000
Kepler-1116 b,0,41.69778270,0.00020040,-0.00020040,0,0.233000,,,0,0.227,0.048,-0.020,0,0.02200,,,0,M-R relationship,2.340000,,,0,0.000000,,,0,,0.93,0.20,-0.08,0,0.95,0.05,-0.06,0,4.900,4.560,-3.110,0,1008.5700000,26.6300000,-25.3090000
Kepler-1117 b,0,4.79028459,0.00001860,-0.00001860,0,0.054600,,,0,0.099,0.015,-0.007,0,0.00444,,,0,M-R relationship,5.670000,,,0,0.000000,,,0,,0.93,0.13,-0.06,0,0.95,0.04,-0.05,0,4.270,4.960,-2.660,0,568.4870000,5.9785000,-5.9785000
Kepler-1118 b,0,38.67150750,0.00022980,-0.00022980,0,0.207900,,,0,0.244,0.054,-0.038,0,0.02500,,,0,M-R relationship,2.120000,,,0,0.000000,,,0,,0.97,0.17,-0.11,0,0.96,0.11,-0.08,0,4.070,4.400,-2.330,0,888.3250000,21.6190000,-20.6320000
Kepler-1119 b,0,8.32651530,0.00004777,-0.00004777,0,0.081200,,,0,0.171,0.056,-0.027,0,0.01370,,,0,M-R relationship,3.380000,,,0,0.000000,,,0,,1.17,0.38,-0.18,0,1.11,0.14,-0.11,0,3.090,2.010,-1.400,0,1757.2300000,84.2300000,-76.9800000
Kepler-112 b,0,8.40887800,0.00001000,-0.00001000,0,0.076000,,,0,0.211,0.051,-0.051,0,0.01940,,,0,M-R relationship,2.580000,,,0,0.000000,,,0,,0.84,0.20,-0.20,0,0.78,0.06,-0.04,0,9.400,2.700,-2.700,0,513.2060000,4.2270000,-4.2270000
Kepler-112 c,0,28.57426300,0.00006000,-0.00006000,0,0.172000,,,0,0.214,0.052,-0.052,0,0.02000,,,0,M-R relationship,2.520000,,,0,0.000000,,,0,,0.84,0.20,-0.20,0,0.78,0.06,-0.04,0,9.400,2.700,-2.700,0,513.2060000,4.2270000,-4.2270000
Kepler-1120 b,0,2.94902905,0.00000747,-0.00000747,0,0.036900,,,0,0.123,0.008,-0.006,0,0.00780,,,0,M-R relationship,5.190000,,,0,0.000000,,,0,,0.74,0.03,-0.04,0,0.78,0.04,-0.04,0,4.680,6.110,-2.760,0,615.2310000,8.8545000,-8.8545000
Kepler-1121 b,0,13.15141081,0.00005864,-0.00005864,0,0.118700,,,0,0.170,0.043,-0.041,0,0.01360,,,0,M-R relationship,3.400000,,,0,0.000000,,,0,,1.59,0.40,-0.29,0,1.29,0.13,-0.09,0,3.020,0.500,-0.686,0,482.0470000,4.4600000,-4.3810000
Kepler-1122 b,0,42.19173570,0.00029960,-0.00029960,0,0.231500,,,0,0.182,0.024,-0.012,0,0.01520,,,0,M-R relationship,3.120000,,,0,0.000000,,,0,,0.89,0.11,-0.06,0,0.92,0.04,-0.05,0,4.680,5.490,-2.930,0,1230.4200000,36.0600000,-34.1000000
Kepler-1123 b,0,4.33946454,0.00001178,-0.00001178,0,0.049700,,,0,0.149,0.022,-0.010,0,0.01080,,,0,M-R relationship,4.050000,,,0,0.000000,,,0,,0.90,0.13,-0.06,0,0.93,0.04,-0.04,0,5.130,5.800,-3.320,0,704.3230000,10.0840000,-10.0840000
Kepler-1124 b,0,2.85234897,0.00000303,-0.00000303,0,0.030500,,,0,0.114,0.011,-0.006,0,0.00687,,,0,M-R relationship,5.710000,,,0,0.000000,,,0,,0.34,0.02,-0.02,0,0.35,0.02,-0.02,0,3.390,5.260,-1.950,0,289.8990000,3.5360000,-3.5360000
Kepler-1125 b,0,17.67006420,0.00011760,-0.00011760,0,0.134800,,,0,0.164,0.027,-0.016,0,0.01270,,,0,M-R relationship,3.560000,,,0,0.000000,,,0,,0.94,0.15,-0.09,0,0.95,0.08,-0.07,0,4.170,4.320,-2.490,0,2011.4100000,275.0000000,-216.9600000
Kepler-1126 b,0,108.59332900,0.00100300,-0.00100300,0,0.412600,,,0,0.154,0.019,-0.012,0,0.01150,,,0,M-R relationship,3.860000,,,0,0.000000,,,0,,0.93,0.11,-0.07,0,0.92,0.05,-0.06,0,5.500,3.440,-3.390,0,635.7360000,6.7810000,-6.7810000
Kepler-1126 c,0,199.66876000,0.00396100,-0.00396100,0,0.619300,,,0,0.150,,,0,0.00849,,,0,M-R relationship,4.870000,,,0,0.000000,,,0,,0.92,0.12,-0.12,0,0.79,0.07,-0.03,0,0.300,1.600,-1.600,0,635.7360000,6.7810000,-6.7810000
Kepler-1127 b,0,5.12330347,0.00002272,-0.00002272,0,0.055600,,,0,0.175,0.028,-0.037,0,0.01420,,,0,M-R relationship,3.280000,,,0,0.000000,,,0,,0.95,0.15,-0.07,0,0.97,0.04,-0.05,0,4.370,4.320,-2.690,0,842.4590000,20.1305000,-20.1305000
Kepler-1128 b,0,61.61781670,0.00033370,-0.00033370,0,0.302000,,,0,0.326,0.047,-0.030,0,0.04070,,,0,M-R relationship,1.460000,,,0,0.000000,,,0,,0.91,0.13,-0.06,0,0.94,0.04,-0.05,0,4.570,5.520,-2.900,0,1083.4100000,38.3400000,-38.3400000
Kepler-1129 b,0,24.33978040,0.00012980,-0.00012980,0,0.164400,,,0,0.264,0.045,-0.029,0,0.02850,,,0,M-R relationship,1.920000,,,0,0.000000,,,0,,1.00,0.17,-0.10,0,1.00,0.06,-0.06,0,4.070,3.040,-2.330,0,1183.8800000,42.0200000,-42.0200000
Kepler-1129 c,0,76.53695860,0.00075860,-0.00075860,0,0.352800,,,0,0.244,0.041,-0.024,0,0.02490,,,0,M-R relationship,2.130000,,,0,0.000000,,,0,,1.00,0.17,-0.10,0,1.00,0.06,-0.06,0,4.070,3.040,-2.330,0,1183.8800000,42.0200000,-42.0200000
Kepler-113 b,0,4.75400000,,,0,0.050200,,,0,0.162,0.004,-0.004,0,0.03700,0.01300,-0.01300,0,Mass,10.730000,3.900000,-3.900000,0,0.000000,,,0,,0.69,0.02,-0.02,0,0.75,0.06,-0.06,0,6.890,,,0,262.3510000,1.1170000,-1.1070000
Kepler-1130 b,0,5.45298175,0.00001294,-0.00001294,0,0.059500,,,0,0.071,0.014,-0.003,0,0.00137,,,0,M-R relationship,4.690000,,,0,0.000000,,,0,,0.81,0.02,-0.02,0,0.90,0.02,-0.02,0,1.580,0.776,-0.369,0,249.3430000,1.8020000,-1.7770000
Kepler-1130 c,0,3.26663995,,,0,0.042300,,,0,0.071,,,0,0.00133,,,0,M-R relationship,4.660000,,,0,0.000000,,,0,,0.84,0.09,-0.03,0,0.94,0.04,-0.07,0,13.800,4.000,-4.000,0,249.3430000,1.8020000,-1.7770000
Kepler-1130 d,0,4.27225018,,,0,0.050600,,,0,0.058,,,0,0.00063,,,0,M-R relationship,4.140000,,,0,0.000000,,,0,,0.84,0.09,-0.03,0,0.94,0.04,-0.07,0,13.800,4.000,-4.000,0,249.3430000,1.8020000,-1.7770000
Kepler-1131 b,0,3.53232449,0.00001266,-0.00001266,0,0.045900,,,0,0.142,0.032,-0.013,0,0.00993,,,0,M-R relationship,4.310000,,,0,0.000000,,,0,,1.04,0.23,-0.10,0,1.03,0.06,-0.06,0,4.170,2.580,-2.410,0,1030.7000000,23.3500000,-23.3500000
Kepler-1132 b,0,62.89162280,0.00045230,-0.00045230,0,0.288100,,,0,0.210,0.017,-0.015,0,0.01930,,,0,M-R relationship,2.590000,,,0,0.000000,,,0,,0.83,0.06,-0.05,0,0.87,0.04,-0.05,0,4.570,6.550,-2.880,0,867.9310000,21.5900000,-20.5840000
Kepler-1133 b,0,11.55562343,0.00003409,-0.00003409,0,0.098300,,,0,0.176,0.021,-0.013,0,0.01430,,,0,M-R relationship,3.260000,,,0,0.000000,,,0,,0.90,0.10,-0.06,0,0.93,0.05,-0.06,0,4.070,4.800,-2.410,0,753.1350000,16.2075000,-16.2075000
Kepler-1134 b,0,17.13263989,0.00008204,-0.00008204,0,0.124200,,,0,0.236,0.019,-0.023,0,0.02350,,,0,M-R relationship,2.230000,,,0,0.000000,,,0,,0.81,0.06,-0.06,0,0.84,0.05,-0.05,0,4.900,6.090,-3.130,0,944.4450000,31.8430000,-29.8650000
Kepler-1135 b,0,76.95785700,0.00071040,-0.00071040,0,0.343600,,,0,0.165,0.029,-0.014,0,0.01280,,,0,M-R relationship,3.540000,,,0,0.000000,,,0,,0.94,0.17,-0.07,0,0.96,0.04,-0.05,0,4.470,4.780,-2.700,0,1314.6400000,26.9200000,-26.9200000
Kepler-1136 b,0,2.36172433,0.00000365,-0.00000365,0,0.029900,,,0,0.146,0.009,-0.008,0,0.01050,,,0,M-R relationship,4.150000,,,0,0.000000,,,0,,0.68,0.02,-0.03,0,0.72,0.03,-0.04,0,3.240,6.010,-1.700,0,491.4060000,8.3980000,-8.1250000
Kepler-1137 b,0,23.92107910,0.00013790,-0.00013790,0,0.187100,,,0,0.196,0.074,-0.036,0,0.01720,,,0,M-R relationship,2.830000,,,0,0.000000,,,0,,1.84,0.69,-0.33,0,1.50,0.23,-0.14,0,1.580,0.360,-0.270,0,921.7780000,18.9710000,-18.2340000
Kepler-1138 b,0,3.17060005,0.00001019,-0.00001019,0,0.041500,,,0,0.152,0.021,-0.012,0,0.01110,,,0,M-R relationship,3.950000,,,0,0.000000,,,0,,0.92,0.13,-0.06,0,0.95,0.04,-0.04,0,4.370,5.540,-2.700,0,872.3280000,22.7170000,-21.6120000
Kepler-1139 b,0,0.81316672,0.00000125,-0.00000125,0,0.016500,,,0,0.106,0.015,-0.007,0,0.00570,,,0,M-R relationship,5.900000,,,0,0.000000,,,0,,0.91,0.12,-0.06,0,0.94,0.04,-0.05,0,4.470,5.370,-2.780,0,495.1560000,4.8860000,-4.8860000
Kepler-114 b,0,5.18854900,0.00001200,-0.00001200,0,0.053000,,,0,0.112,0.012,-0.012,0,0.02100,0.01400,-0.01100,0,Mass,18.700000,,,0,0.000000,,,0,M0 V,0.67,0.04,-0.04,0,0.77,0.02,-0.02,0,2.690,2.310,-1.080,0,259.5330000,1.3085000,-1.3085000
Kepler-114 c,0,8.04100000,,,0,0.064820,0.002350,-0.002350,0,0.143,0.016,-0.016,0,0.00900,0.00200,-0.00200,0,Mass,3.760000,,,0,0.000000,,,0,M0 V,0.54,0.06,-0.06,0,0.56,0.06,-0.06,0,2.690,2.310,-1.080,0,259.5330000,1.3085000,-1.3085000
Kepler-114 d,0,11.77600000,,,0,0.083580,0.003030,-0.003030,0,0.226,0.025,-0.025,0,0.01200,0.00500,-0.00500,0,Mass,1.320000,,,0,0.000000,,,0,M0 V,0.54,0.06,-0.06,0,0.56,0.06,-0.06,0,2.690,2.310,-1.080,0,259.5330000,1.3085000,-1.3085000
Kepler-1140 b,0,24.08627070,0.00010200,-0.00010200,0,0.147800,,,0,0.247,0.040,-0.033,0,0.02550,,,0,M-R relationship,2.090000,,,0,0.000000,,,0,,0.73,0.03,-0.04,0,0.76,0.04,-0.04,0,5.010,5.850,-2.850,0,656.4800000,10.9860000,-10.6360000
Kepler-1141 b,0,2.34451194,0.00000535,-0.00000535,0,0.034500,,,0,0.073,0.011,-0.007,0,0.00150,,,0,M-R relationship,4.750000,,,0,0.000000,,,0,,1.07,0.15,-0.10,0,1.01,0.03,-0.04,0,6.170,1.890,-3.220,0,393.6420000,3.8090000,-3.7390000
Kepler-1142 b,0,18.30272480,0.00013890,-0.00013890,0,0.134300,,,0,0.131,0.038,-0.016,0,0.00869,,,0,M-R relationship,4.770000,,,0,0.000000,,,0,,0.96,0.24,-0.08,0,0.97,0.05,-0.06,0,5.370,3.920,-3.470,0,1273.5100000,32.1450000,-32.1450000
Kepler-1143 b,0,2.88890485,0.00000694,-0.00000694,0,0.037100,,,0,0.149,0.012,-0.010,0,0.01080,,,0,M-R relationship,4.050000,,,0,0.000000,,,0,,0.77,0.05,-0.04,0,0.81,0.05,-0.05,0,4.790,5.710,-2.880,0,555.1890000,7.7620000,-7.5550000
Kepler-1143 c,0,210.63059100,0.00145600,-0.00145600,0,0.647700,,,0,0.321,0.045,-0.031,0,0.03980,,,0,M-R relationship,1.480000,,,0,0.000000,,,0,,0.77,0.05,-0.04,0,0.81,0.05,-0.05,0,4.790,5.710,-2.880,0,555.1890000,7.7620000,-7.5550000
Kepler-1144 b,0,17.14647302,0.00009073,-0.00009073,0,0.129100,,,0,0.178,0.027,-0.014,0,0.01450,,,0,M-R relationship,3.220000,,,0,0.000000,,,0,,0.96,0.14,-0.07,0,0.98,0.05,-0.06,0,3.980,3.670,-2.270,0,1140.5700000,32.6200000,-30.8800000
Kepler-1145 b,0,3.97076766,0.00001110,-0.00001110,0,0.044300,,,0,0.125,0.010,-0.010,0,0.00800,,,0,M-R relationship,5.090000,,,0,0.000000,,,0,,0.75,0.05,-0.05,0,0.79,0.05,-0.05,0,4.790,6.130,-2.990,0,691.9610000,14.5880000,-14.0070000
Kepler-1146 b,0,2.35226580,0.00000825,-0.00000825,0,0.032500,,,0,0.110,0.009,-0.007,0,0.00642,,,0,M-R relationship,6.020000,,,0,0.000000,,,0,,0.70,0.02,-0.04,0,0.74,0.03,-0.04,0,4.900,5.870,-2.750,0,703.0380000,16.7130000,-15.9680000
Kepler-1147 b,0,10.62784997,0.00009118,-0.00009118,0,0.096100,,,0,0.233,0.071,-0.045,0,0.02300,,,0,M-R relationship,2.260000,,,0,0.000000,,,0,,1.14,0.35,-0.13,0,1.09,0.09,-0.06,0,3.800,1.870,-2.040,0,1657.3600000,79.8450000,-79.8450000
Kepler-1148 b,0,1.10446351,0.00000129,-0.00000129,0,0.018800,,,0,0.151,0.009,-0.008,0,0.01100,,,0,M-R relationship,3.980000,,,0,0.000000,,,0,,0.77,0.04,-0.04,0,0.81,0.04,-0.04,0,4.570,5.830,-2.700,0,625.6920000,10.6680000,-10.3210000
Kepler-1149 b,0,3.73089898,0.00001502,-0.00001502,0,0.047300,,,0,0.128,0.023,-0.015,0,0.00839,,,0,M-R relationship,4.910000,,,0,0.000000,,,0,,1.01,0.18,-0.10,0,1.02,0.07,-0.07,0,3.980,2.870,-2.240,0,1217.7300000,45.6050000,-45.6050000
Kepler-115 b,0,2.40367900,0.00001200,-0.00001200,0,0.036000,,,0,0.097,0.019,-0.019,0,0.00416,,,0,M-R relationship,5.600000,,,0,0.000000,,,0,,1.21,0.23,-0.23,0,1.07,0.05,-0.04,0,5.500,1.500,-1.500,0,623.6090000,7.0210000,-6.8690000
Kepler-115 c,0,8.99088900,0.00002100,-0.00002100,0,0.087000,,,0,0.232,0.045,-0.045,0,0.02290,,,0,M-R relationship,2.270000,,,0,0.000000,,,0,,1.21,0.23,-0.23,0,1.07,0.05,-0.04,0,5.500,1.500,-1.500,0,623.6090000,7.0210000,-6.8690000
Kepler-1150 b,0,2.78786839,0.00000826,-0.00000826,0,0.038200,,,0,0.091,0.005,-0.005,0,0.00328,,,0,M-R relationship,5.390000,,,0,0.000000,,,0,,0.72,0.03,-0.03,0,0.76,0.03,-0.04,0,4.680,5.870,-2.720,0,358.5180000,2.3340000,-2.3040000
Kepler-1151 b,0,65.64784240,0.00040100,-0.00040100,0,0.319700,,,0,0.198,0.021,-0.015,0,0.01750,,,0,M-R relationship,2.790000,,,0,0.000000,,,0,,0.85,0.08,-0.06,0,0.88,0.05,-0.06,0,4.370,5.890,-2.710,0,682.4360000,10.9630000,-10.9630000
Kepler-1152 b,0,1.64680191,0.00000267,-0.00000267,0,0.022300,,,0,0.078,0.004,-0.005,0,0.00186,,,0,M-R relationship,4.920000,,,0,0.000000,,,0,,0.53,0.03,-0.03,0,0.55,0.04,-0.03,0,3.470,5.260,-1.860,0,215.2330000,0.9025000,-0.9025000
Kepler-1153 b,0,1.75583533,0.00000439,-0.00000439,0,0.027700,,,0,0.154,0.019,-0.010,0,0.01150,,,0,M-R relationship,3.860000,,,0,0.000000,,,0,,0.88,0.10,-0.05,0,0.91,0.04,-0.04,0,4.570,6.170,-2.880,0,1119.4900000,43.6000000,-40.5100000
Kepler-1154 b,0,5.18561420,0.00002676,-0.00002676,0,0.063100,,,0,0.209,0.095,-0.044,0,0.01910,,,0,M-R relationship,2.610000,,,0,0.000000,,,0,,1.43,0.65,-0.29,0,1.26,0.25,-0.16,0,2.290,1.280,-0.780,0,1460.1000000,44.7300000,-42.1900000
Kepler-1154 c,0,8.45808312,0.00004757,-0.00004757,0,0.087500,,,0,0.211,0.085,-0.044,0,0.01940,,,0,M-R relationship,2.580000,,,0,0.000000,,,0,,1.43,0.65,-0.29,0,1.26,0.25,-0.16,0,2.290,1.280,-0.780,0,1460.1000000,44.7300000,-42.1900000
Kepler-1155 b,0,33.46974300,0.00020030,-0.00020030,0,0.200600,,,0,0.181,0.040,-0.018,0,0.01500,,,0,M-R relationship,3.140000,,,0,0.000000,,,0,,1.03,0.22,-0.10,0,1.03,0.07,-0.06,0,3.720,2.800,-2.050,0,1128.7200000,,
Kepler-1156 b,0,11.89520511,0.00006499,-0.00006499,0,0.099400,,,0,0.118,0.012,-0.008,0,0.00724,,,0,M-R relationship,5.500000,,,0,0.000000,,,0,,1.00,0.09,-0.06,0,1.00,0.03,-0.04,0,4.470,3.000,-2.380,0,691.3310000,7.2930000,-7.1460000
Kepler-1157 b,0,4.45743164,0.00001699,-0.00001699,0,0.044800,,,0,0.097,0.004,-0.018,0,0.00416,,,0,M-R relationship,5.600000,,,0,0.000000,,,0,,0.71,0.03,-0.03,0,0.76,0.03,-0.04,0,3.390,6.100,-1.760,0,342.1440000,2.4160000,-2.3830000
Kepler-1158 b,0,13.53962930,0.00009329,-0.00009329,0,0.124600,,,0,0.209,0.041,-0.041,0,0.01910,,,0,M-R relationship,2.610000,,,0,0.000000,,,0,,1.95,0.37,-0.38,0,1.41,0.13,-0.13,0,2.880,0.550,-0.550,0,1484.2500000,36.9350000,-36.9350000
Kepler-1159 b,0,22.70816791,0.00009541,-0.00009541,0,0.160300,,,0,0.211,0.092,-0.033,0,0.01950,,,0,M-R relationship,2.560000,,,0,0.000000,,,0,,1.28,0.56,-0.20,0,1.19,0.17,-0.11,0,2.750,1.080,-1.070,0,1213.7100000,28.2200000,-28.2200000
Kepler-116 b,0,5.96873400,0.00000900,-0.00000900,0,0.069000,,,0,0.305,0.058,-0.058,0,0.03640,,,0,M-R relationship,1.590000,,,0,0.000000,,,0,,1.45,0.27,-0.27,0,1.21,0.07,-0.07,0,0.340,0.590,-0.590,0,955.1680000,15.5640000,-15.0810000
Kepler-116 c,0,13.07163000,0.00005600,-0.00005600,0,0.116000,,,0,0.205,0.039,-0.039,0,0.01860,,,0,M-R relationship,2.660000,,,0,0.000000,,,0,,1.45,0.27,-0.27,0,1.21,0.07,-0.07,0,0.340,0.590,-0.590,0,955.1680000,15.5640000,-15.0810000
Kepler-1160 b,0,7.97034958,0.00003122,-0.00003122,0,0.075500,,,0,0.191,0.025,-0.012,0,0.01640,,,0,M-R relationship,2.930000,,,0,0.000000,,,0,,0.89,0.11,-0.05,0,0.92,0.04,-0.04,0,4.570,5.710,-2.840,0,1077.6300000,38.1000000,-35.6400000
Kepler-1161 b,0,10.71252541,0.00003876,-0.00003876,0,0.078400,,,0,0.190,0.045,-0.012,0,0.01630,,,0,M-R relationship,2.950000,,,0,0.000000,,,0,,0.57,0.03,-0.03,0,0.59,0.03,-0.04,0,3.390,4.590,-1.820,0,547.7260000,9.8530000,-9.8530000
Kepler-1162 b,0,32.56370690,0.00024720,-0.00024720,0,0.190000,,,0,0.197,0.045,-0.019,0,0.01740,,,0,M-R relationship,2.810000,,,0,0.000000,,,0,,0.84,0.07,-0.05,0,0.89,0.04,-0.04,0,4.370,5.890,-2.740,0,940.2110000,26.1300000,-24.7790000
Kepler-1162 c,0,59.28406400,0.00069920,-0.00069920,0,0.283200,,,0,0.168,,,0,0.01240,,,0,M-R relationship,3.640000,,,0,0.000000,,,0,,0.86,0.06,-0.05,0,0.86,0.05,-0.04,0,0.500,3.900,-3.900,0,940.2110000,26.1300000,-24.7790000
Kepler-1163 b,0,6.11786898,0.00002808,-0.00002808,0,0.068500,,,0,0.092,0.015,-0.010,0,0.00340,,,0,M-R relationship,5.430000,,,0,0.000000,,,0,,1.35,0.23,-0.13,0,1.22,0.07,-0.05,0,2.880,0.550,-0.952,0,478.6470000,4.5930000,-4.5080000
Kepler-1164 b,0,3.97599768,0.00001086,-0.00001086,0,0.045700,,,0,0.100,0.004,-0.006,0,0.00459,,,0,M-R relationship,5.710000,,,0,0.000000,,,0,,0.79,0.02,-0.02,0,0.85,0.03,-0.04,0,3.630,2.800,-1.820,0,431.6220000,3.2440000,-3.1960000
Kepler-1165 b,0,9.47852200,0.00005909,-0.00005909,0,0.091400,,,0,0.138,0.045,-0.017,0,0.00951,,,0,M-R relationship,4.460000,,,0,0.000000,,,0,,1.18,0.39,-0.14,0,1.13,0.12,-0.08,0,3.240,1.360,-1.460,0,1575.2000000,50.3700000,-47.3900000
Kepler-1165 c,0,29.96870041,,,0,0.196900,,,0,0.300,,,0,0.03540,,,0,M-R relationship,1.620000,,,0,0.000000,,,0,,1.08,0.34,-0.11,0,1.13,0.16,-0.16,0,0.300,1.200,-1.200,0,1575.2000000,50.3700000,-47.3900000
Kepler-1166 b,0,33.24068820,0.00028000,-0.00028000,0,0.197500,,,0,0.151,0.055,-0.012,0,0.01100,,,0,M-R relationship,3.980000,,,0,0.000000,,,0,,0.86,0.10,-0.06,0,0.90,0.04,-0.05,0,4.900,6.660,-3.130,0,634.9060000,7.9460000,-7.9460000
Kepler-1167 b,0,1.00393374,0.00000268,-0.00000268,0,0.017500,,,0,0.153,0.011,-0.011,0,0.01120,,,0,M-R relationship,3.920000,,,0,0.000000,,,0,,0.75,0.04,-0.04,0,0.79,0.04,-0.05,0,4.270,6.200,-2.480,0,820.9050000,25.6750000,-24.1890000
Kepler-1168 b,0,55.82265390,0.00038710,-0.00038710,0,0.266300,,,0,0.223,0.016,-0.012,0,0.02140,,,0,M-R relationship,2.390000,,,0,0.000000,,,0,,0.82,0.04,-0.04,0,0.87,0.04,-0.04,0,4.270,5.870,-2.530,0,752.6660000,15.2570000,-15.2570000
Kepler-1169 b,0,6.11009134,0.00002806,-0.00002806,0,0.070900,,,0,0.084,0.005,-0.005,0,0.00245,,,0,M-R relationship,5.150000,,,0,0.000000,,,0,,1.23,0.06,-0.05,0,1.24,0.04,-0.04,0,1.380,0.508,-0.270,0,522.8230000,5.1310000,-5.0340000
Kepler-117 b,0,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,0.719,0.024,-0.024,0,0.09400,0.03300,-0.03300,0,Mass,0.300000,0.110000,-0.110000,0,0.049300,0.006200,-0.006200,0,F8 V,1.61,0.05,-0.05,0,1.13,0.13,-0.02,0,5.300,1.400,-1.400,0,1455.5700000,38.3850000,-38.3850000
